id1,name1,id2,name2,match,ranking,surface,previous,winner
sr:competitor:16327,Copil Marius,sr:competitor:52389,Griekspoor Scott,sr:match:17317423,0.313,0.52,0.5,0
sr:competitor:106755,Rublev Andrey,sr:competitor:36595,Kudla Denis,sr:match:17317429,0.499,0.506,0.0,0
sr:competitor:56361,Sels Jelle,sr:competitor:16515,Fabbiano Thomas,sr:match:17317425,0.706,0.512,0.5,1
sr:competitor:122366,Tsitsipas Stefanos,sr:competitor:14342,Federer Roger,sr:match:17532047,0.504,0.615,0.5,1
sr:competitor:64580,Coric Borna,sr:competitor:14342,Federer Roger,sr:match:17527335,0.512,0.655,0.5,1
sr:competitor:122366,Tsitsipas Stefanos,sr:competitor:14844,Monfils Gael,sr:match:17526803,0.491,0.516,0.5,0
sr:competitor:64580,Coric Borna,sr:competitor:26204,Basilashvili Nikoloz,sr:match:17517709,0.497,0.484,0.5,0
sr:competitor:47770,Fucsovics Marton,sr:competitor:14342,Federer Roger,sr:match:17517555,0.534,0.641,1.0,1
sr:competitor:158896,Hurkacz Hubert,sr:competitor:122366,Tsitsipas Stefanos,sr:match:17517257,0.534,0.476,1.0,1
sr:competitor:14844,Monfils Gael,sr:competitor:22956,Berankis Ricardas,sr:match:17516669,0.446,0.431,0.0,0
sr:competitor:64580,Coric Borna,sr:competitor:14510,Berdych Tomas,sr:match:17506037,0.413,0.552,1.0,0
sr:competitor:14488,Verdasco Fernando,sr:competitor:14342,Federer Roger,sr:match:17489329,0.535,0.68,1.0,1
sr:competitor:49283,Gerasimov Egor,sr:competitor:122366,Tsitsipas Stefanos,sr:match:17506009,0.651,0.499,0.0,1
sr:competitor:14844,Monfils Gael,sr:competitor:14772,Baghdatis Marcos,sr:match:17505775,0.388,0.45,0.0,0
sr:competitor:46391,Struff Jan-Lennard,sr:competitor:47770,Fucsovics Marton,sr:match:17487497,0.514,0.565,0.0,1
sr:competitor:16720,Bautista-Agut Roberto,sr:competitor:26204,Basilashvili Nikoloz,sr:match:17490169,0.502,0.434,0.0,1
sr:competitor:15733,Nishikori Kei,sr:competitor:158896,Hurkacz Hubert,sr:match:17504965,0.465,0.486,0.5,1
sr:competitor:36595,Kudla Denis,sr:competitor:22956,Berankis Ricardas,sr:match:17504223,0.51,0.502,1.0,1
sr:competitor:64580,Coric Borna,sr:competitor:41857,Vesely Jiri,sr:match:17504989,0.416,0.458,0.2,0
sr:competitor:16409,Ebden Matthew,sr:competitor:122366,Tsitsipas Stefanos,sr:match:17461571,0.547,0.548,0.5,1
sr:competitor:15387,Cilic Marin,sr:competitor:14844,Monfils Gael,sr:match:17461573,0.494,0.516,1.0,1
sr:competitor:14510,Berdych Tomas,sr:competitor:89320,Ivashka Ilya,sr:match:17488627,0.483,0.485,0.5,0
sr:competitor:158896,Hurkacz Hubert,sr:competitor:175014,Moutet Corentin,sr:match:17466491,0.418,0.432,0.5,0
sr:competitor:42029,Safwat Mohamed,sr:competitor:14772,Baghdatis Marcos,sr:match:17461575,0.607,0.493,0.5,1
sr:competitor:15733,Nishikori Kei,sr:competitor:22218,Paire Benoit,sr:match:17461569,0.46,0.384,0.286,0
sr:competitor:22956,Berankis Ricardas,sr:competitor:163504,Medvedev Daniil,sr:match:17466495,0.556,0.572,1.0,0
sr:competitor:49283,Gerasimov Egor,sr:competitor:16042,Haase Robin,sr:match:17466493,0.594,0.414,0.5,0
sr:competitor:112783,Berrettini Matteo,sr:competitor:36595,Kudla Denis,sr:match:17461577,0.453,0.441,0.667,1
sr:competitor:16720,Bautista-Agut Roberto,sr:competitor:58877,Ramanathan Ramkumar,sr:match:17461583,0.375,0.459,0.5,0
sr:competitor:14624,Kohlschreiber Philipp,sr:competitor:14342,Federer Roger,sr:match:17461591,0.553,0.679,1.0,1
sr:competitor:26204,Basilashvili Nikoloz,sr:competitor:90080,Khachanov Karen,sr:match:17461585,0.505,0.536,0.5,0
sr:competitor:18111,Raonic Milos,sr:competitor:46391,Struff Jan-Lennard,sr:match:17461587,0.466,0.399,0.0,1
sr:competitor:16515,Fabbiano Thomas,sr:competitor:14488,Verdasco Fernando,sr:match:17466497,0.562,0.427,0.5,1
sr:competitor:49172,Dzumhur Damir,sr:competitor:47770,Fucsovics Marton,sr:match:17461589,0.521,0.563,0.5,1
sr:competitor:41857,Vesely Jiri,sr:competitor:49283,Gerasimov Egor,sr:match:17461669,0.441,0.583,0.5,1
sr:competitor:22956,Berankis Ricardas,sr:competitor:18066,Basic Mirza,sr:match:17461557,0.377,0.54,0.333,0
sr:competitor:89320,Ivashka Ilya,sr:competitor:175014,Moutet Corentin,sr:match:17461495,0.496,0.46,0.5,1
sr:competitor:16515,Fabbiano Thomas,sr:competitor:94747,Hoang Antoine,sr:match:17461347,0.458,0.454,0.0,0
sr:competitor:41857,Vesely Jiri,sr:competitor:16553,Ward James,sr:match:17458759,0.425,0.503,1.0,0
sr:competitor:25457,Nedovyesov Aleksandr,sr:competitor:49283,Gerasimov Egor,sr:match:17458761,0.536,0.551,0.0,1
sr:competitor:22956,Berankis Ricardas,sr:competitor:62790,Lestienne Constant,sr:match:17458763,0.367,0.541,0.0,0
sr:competitor:16515,Fabbiano Thomas,sr:competitor:231192,Molleker Rudolf,sr:match:17458755,0.448,0.466,0.5,0
sr:competitor:89320,Ivashka Ilya,sr:competitor:52462,Vatutin Alexey,sr:match:17458751,0.407,0.524,0.5,0
sr:competitor:14651,Garcia-Lopez Guillermo,sr:competitor:14773,Seppi Andreas,sr:match:6803788,0.557,0.522,1.0,0
sr:competitor:14773,Seppi Andreas,sr:competitor:15568,Granollers Marcel,sr:match:6802208,0.457,0.465,0.6,0
sr:competitor:14772,Baghdatis Marcos,sr:competitor:14651,Garcia-Lopez Guillermo,sr:match:6802002,0.506,0.452,1.0,1
sr:competitor:15568,Granollers Marcel,sr:competitor:16066,Sijsling Igor,sr:match:6798410,0.149,0.617,0.5,0
sr:competitor:14773,Seppi Andreas,sr:competitor:22956,Berankis Ricardas,sr:match:6798210,0.495,0.6,0.0,0
sr:competitor:14651,Garcia-Lopez Guillermo,sr:competitor:15468,Troicki Viktor,sr:match:6798054,0.363,0.526,1.0,0
sr:competitor:16066,Sijsling Igor,sr:competitor:15894,Mannarino Adrian,sr:match:6793388,0.909,0.413,0.0,0
sr:competitor:22956,Berankis Ricardas,sr:competitor:14646,Muller Gilles,sr:match:6783600,0.293,0.453,0.5,0
sr:competitor:14651,Garcia-Lopez Guillermo,sr:competitor:49172,Dzumhur Damir,sr:match:6788168,0.564,0.583,0.5,0
sr:competitor:15739,Soeda Go,sr:competitor:15468,Troicki Viktor,sr:match:6787022,0.437,0.454,0.5,1
sr:competitor:14773,Seppi Andreas,sr:competitor:16553,Ward James,sr:match:6793386,0.391,0.471,0.0,0
sr:competitor:14527,Karlovic Ivo,sr:competitor:14772,Baghdatis Marcos,sr:match:6788174,0.469,0.48,0.5,1
sr:competitor:15568,Granollers Marcel,sr:competitor:14425,Melzer Jurgen,sr:match:6767190,0.316,0.593,0.667,0
sr:competitor:16066,Sijsling Igor,sr:competitor:14732,Dancevic Frank,sr:match:6783882,0.594,0.454,0.5,0
sr:competitor:14773,Seppi Andreas,sr:competitor:16042,Haase Robin,sr:match:6767184,0.501,0.466,0.25,0
sr:competitor:16192,Marchenko Ilia,sr:competitor:15468,Troicki Viktor,sr:match:6783880,0.621,0.456,0.0,1
sr:competitor:15739,Soeda Go,sr:competitor:15231,Bachinger Matthias,sr:match:6783878,0.566,0.488,0.0,0
sr:competitor:64580,Coric Borna,sr:competitor:14903,Stakhovsky Sergiy,sr:match:6767180,0.403,0.539,0.5,1
sr:competitor:22956,Berankis Ricardas,sr:competitor:15804,Lacko Lukas,sr:match:6767188,0.424,0.378,1.0,0
sr:competitor:50139,Gombos Norbert,sr:competitor:42152,Napolitano Stefano,sr:match:6767962,0.527,0.477,0.0,0
sr:competitor:38022,Bedene Aljaz,sr:competitor:17007,Ignatik Uladzimir,sr:match:6767280,0.322,0.476,0.5,1
sr:competitor:18066,Basic Mirza,sr:competitor:15231,Bachinger Matthias,sr:match:6767602,0.563,0.52,1.0,1
sr:competitor:49283,Gerasimov Egor,sr:competitor:16192,Marchenko Ilia,sr:match:6767216,0.278,0.509,1.0,1
sr:competitor:60502,Karatsev Aslan,sr:competitor:14732,Dancevic Frank,sr:match:6766862,0.485,0.495,0.5,1
sr:competitor:41046,Brkic Tomislav,sr:competitor:42152,Napolitano Stefano,sr:match:6766858,0.62,0.667,0.5,1
sr:competitor:15467,Setkic Aldin,sr:competitor:54955,Coppejans Kimmer,sr:match:6766854,0.63,0.407,0.0,0
sr:competitor:23664,Gaio Federico,sr:competitor:15231,Bachinger Matthias,sr:match:6766838,0.572,0.595,0.5,1
sr:competitor:16356,Brands Daniel,sr:competitor:16327,Copil Marius,sr:match:6766842,0.598,0.526,0.5,1
sr:competitor:14773,Seppi Andreas,sr:competitor:214182,de Minaur Alex,sr:match:16790311,0.539,0.571,0.0,1
sr:competitor:14736,Simon Gilles,sr:competitor:214182,de Minaur Alex,sr:match:16775361,0.502,0.577,1.0,1
sr:competitor:14773,Seppi Andreas,sr:competitor:48599,Schwartzman Diego,sr:match:16768359,0.541,0.491,0.5,0
sr:competitor:33115,Millman John,sr:competitor:14736,Simon Gilles,sr:match:16763829,0.529,0.466,0.5,1
sr:competitor:214182,de Minaur Alex,sr:competitor:87690,Thompson Jordan,sr:match:16759983,0.458,0.477,0.0,0
sr:competitor:48599,Schwartzman Diego,sr:competitor:59281,Nishioka Yoshihito,sr:match:16759971,0.449,0.566,0.5,0
sr:competitor:122366,Tsitsipas Stefanos,sr:competitor:14773,Seppi Andreas,sr:match:16760445,0.442,0.442,0.5,1
sr:competitor:15301,Querrey Sam,sr:competitor:14736,Simon Gilles,sr:match:16665945,0.533,0.505,0.714,1
sr:competitor:47770,Fucsovics Marton,sr:competitor:33115,Millman John,sr:match:16688217,0.48,0.495,0.0,1
sr:competitor:122366,Tsitsipas Stefanos,sr:competitor:47295,Andreozzi Guido,sr:match:16674217,0.409,0.42,0.0,0
sr:competitor:15983,Klizan Martin,sr:competitor:14773,Seppi Andreas,sr:match:16682553,0.495,0.55,0.667,1
sr:competitor:48599,Schwartzman Diego,sr:competitor:14651,Garcia-Lopez Guillermo,sr:match:16682505,0.402,0.477,0.0,0
sr:competitor:59281,Nishioka Yoshihito,sr:competitor:106755,Rublev Andrey,sr:match:16682551,0.496,0.457,0.5,0
sr:competitor:214182,de Minaur Alex,sr:competitor:130400,Opelka Reilly,sr:match:16670537,0.473,0.434,0.5,0
sr:competitor:87690,Thompson Jordan,sr:competitor:48632,Daniel Taro,sr:match:16671349,0.461,0.45,1.0,0
sr:competitor:47770,Fucsovics Marton,sr:competitor:39711,Duckworth James,sr:match:16649271,0.384,0.516,0.5,0
sr:competitor:33115,Millman John,sr:competitor:101101,Tiafoe Frances,sr:match:16649273,0.523,0.515,0.5,0
sr:competitor:106755,Rublev Andrey,sr:competitor:57703,Pouille Lucas,sr:match:16655899,0.554,0.48,0.0,0
sr:competitor:36595,Kudla Denis,sr:competitor:14651,Garcia-Lopez Guillermo,sr:match:16655895,0.458,0.464,0.0,1
sr:competitor:15829,Chardy Jeremy,sr:competitor:14773,Seppi Andreas,sr:match:16649269,0.477,0.509,0.5,1
sr:competitor:22900,Harrison Ryan,sr:competitor:59281,Nishioka Yoshihito,sr:match:16655897,0.541,0.541,1.0,1
sr:competitor:16409,Ebden Matthew,sr:competitor:47295,Andreozzi Guido,sr:match:16671105,0.456,0.468,0.5,1
sr:competitor:214182,de Minaur Alex,sr:competitor:39234,Lajovic Dusan,sr:match:16649277,0.495,0.423,0.5,0
sr:competitor:130400,Opelka Reilly,sr:competitor:16822,Ramos-Vinolas Albert,sr:match:16655901,0.465,0.436,0.5,0
sr:competitor:15853,Jaziri Malek,sr:competitor:15301,Querrey Sam,sr:match:16649275,0.529,0.473,0.5,1
sr:competitor:14651,Garcia-Lopez Guillermo,sr:competitor:58369,Bolt Alex,sr:match:16653765,0.49,0.581,0.5,0
sr:competitor:106755,Rublev Andrey,sr:competitor:47295,Andreozzi Guido,sr:match:16653781,0.481,0.465,0.5,0
sr:competitor:59281,Nishioka Yoshihito,sr:competitor:64570,Garin Christian,sr:match:16650243,0.54,0.497,0.5,0
sr:competitor:48632,Daniel Taro,sr:competitor:130400,Opelka Reilly,sr:match:16650135,0.554,0.507,0.5,1
sr:competitor:87690,Thompson Jordan,sr:competitor:15894,Mannarino Adrian,sr:match:16649279,0.518,0.464,1.0,0
sr:competitor:15983,Klizan Martin,sr:competitor:128552,Popyrin Alexei,sr:match:16649267,0.451,0.602,0.0,0
sr:competitor:58369,Bolt Alex,sr:competitor:126356,Munar Clar Jaume Antoni,sr:match:16644245,0.577,0.508,0.5,0
sr:competitor:38022,Bedene Aljaz,sr:competitor:14651,Garcia-Lopez Guillermo,sr:match:16644243,0.455,0.451,0.0,1
sr:competitor:59281,Nishioka Yoshihito,sr:competitor:39726,Kubler Jason,sr:match:16644251,0.399,0.524,0.667,0
sr:competitor:106755,Rublev Andrey,sr:competitor:17017,Donskoy Evgeny,sr:match:16644247,0.429,0.538,0.333,0
sr:competitor:48632,Daniel Taro,sr:competitor:16286,Rosol Lukas,sr:match:16644255,0.472,0.458,0.667,0
sr:competitor:130400,Opelka Reilly,sr:competitor:15432,Andujar Pablo,sr:match:16644257,0.458,0.325,0.5,0
sr:competitor:17988,Sousa Pedro,sr:competitor:64570,Garin Christian,sr:match:16644253,0.585,0.545,1.0,1
sr:competitor:95935,Norrie Cameron,sr:competitor:36678,Sandgren Tennys,sr:match:16776531,0.452,0.455,0.333,1
sr:competitor:95935,Norrie Cameron,sr:competitor:46391,Struff Jan-Lennard,sr:match:16773105,0.494,0.375,0.5,0
sr:competitor:36678,Sandgren Tennys,sr:competitor:14624,Kohlschreiber Philipp,sr:match:16767923,0.537,0.447,1.0,0
sr:competitor:40800,Carreno-Busta Pablo,sr:competitor:46391,Struff Jan-Lennard,sr:match:16762109,0.492,0.443,0.333,1
sr:competitor:136042,Fritz Taylor,sr:competitor:95935,Norrie Cameron,sr:match:16760177,0.507,0.539,0.5,1
sr:competitor:14624,Kohlschreiber Philipp,sr:competitor:15434,Fognini Fabio,sr:match:16760033,0.544,0.53,0.25,0
sr:competitor:15565,Mayer Leonardo,sr:competitor:36678,Sandgren Tennys,sr:match:16759915,0.473,0.559,0.5,1
sr:competitor:46391,Struff Jan-Lennard,sr:competitor:17046,Statham Rubin,sr:match:16682719,0.202,0.55,0.5,0
sr:competitor:40800,Carreno-Busta Pablo,sr:competitor:14404,Ferrer David,sr:match:16682555,0.417,0.536,0.667,0
sr:competitor:95935,Norrie Cameron,sr:competitor:37785,Sousa Joao,sr:match:16669483,0.473,0.368,0.5,0
sr:competitor:185388,Humbert Ugo,sr:competitor:14624,Kohlschreiber Philipp,sr:match:16687215,0.506,0.416,0.5,1
sr:competitor:16194,Gojowczyk Peter,sr:competitor:15434,Fognini Fabio,sr:match:16682577,0.57,0.529,0.5,1
sr:competitor:15565,Mayer Leonardo,sr:competitor:112783,Berrettini Matteo,sr:match:16682347,0.533,0.575,1.0,0
sr:competitor:36678,Sandgren Tennys,sr:competitor:44549,Cecchinato Marco,sr:match:16657923,0.574,0.34,0.5,0
sr:competitor:16120,Isner John,sr:competitor:136042,Fritz Taylor,sr:match:16657757,0.459,0.483,0.0,1
sr:competitor:15789,Cuevas Pablo,sr:competitor:185388,Humbert Ugo,sr:match:16673855,0.487,0.637,0.5,1
sr:competitor:17046,Statham Rubin,sr:competitor:83211,Chung Hyeon,sr:match:16650083,0.691,0.525,1.0,0
sr:competitor:24418,Pella Guido,sr:competitor:16194,Gojowczyk Peter,sr:match:16650087,0.439,0.533,0.5,1
sr:competitor:16042,Haase Robin,sr:competitor:14404,Ferrer David,sr:match:16650079,0.438,0.587,0.0,1
sr:competitor:38493,Johnson Steve,sr:competitor:15565,Mayer Leonardo,sr:match:16657629,0.493,0.488,0.5,1
sr:competitor:37785,Sousa Joao,sr:competitor:117916,Shapovalov Denis,sr:match:16650077,0.55,0.588,0.5,0
sr:competitor:63438,Mcdonald Mackenzie,sr:competitor:112783,Berrettini Matteo,sr:match:16653773,0.53,0.524,0.5,1
sr:competitor:71660,Marterer Maximilian,sr:competitor:36678,Sandgren Tennys,sr:match:16653775,0.517,0.515,1.0,1
sr:competitor:95935,Norrie Cameron,sr:competitor:22218,Paire Benoit,sr:match:16650075,0.499,0.388,0.5,0
sr:competitor:46391,Struff Jan-Lennard,sr:competitor:97231,Djere Laslo,sr:match:16653935,0.519,0.488,0.5,0
sr:competitor:14624,Kohlschreiber Philipp,sr:competitor:38408,Klahn Bradley,sr:match:16653779,0.469,0.526,0.5,0
sr:competitor:16327,Copil Marius,sr:competitor:136042,Fritz Taylor,sr:match:16650073,0.529,0.583,0.0,1
sr:competitor:63438,Mcdonald Mackenzie,sr:competitor:97231,Djere Laslo,sr:match:16650237,0.531,0.416,0.5,0
sr:competitor:185388,Humbert Ugo,sr:competitor:23598,Marcora Roberto,sr:match:16650139,0.372,0.455,0.5,0
sr:competitor:71660,Marterer Maximilian,sr:competitor:16515,Fabbiano Thomas,sr:match:16650129,0.51,0.534,0.0,0
sr:competitor:38408,Klahn Bradley,sr:competitor:15789,Cuevas Pablo,sr:match:16649325,0.538,0.421,0.5,0
sr:competitor:63438,Mcdonald Mackenzie,sr:competitor:52293,Puetz Tim,sr:match:16649255,0.162,0.452,0.5,0
sr:competitor:16160,Zeballos Horacio,sr:competitor:97231,Djere Laslo,sr:match:16646049,0.774,0.478,0.0,1
sr:competitor:16911,Skugor Franko,sr:competitor:185388,Humbert Ugo,sr:match:16649249,0.804,0.584,0.5,1
sr:competitor:71660,Marterer Maximilian,sr:competitor:53483,Masur Daniel,sr:match:16646059,0.362,0.448,1.0,0
sr:competitor:14573,Robert Stephane,sr:competitor:15789,Cuevas Pablo,sr:match:16646053,0.733,0.45,1.0,1
sr:competitor:163504,Medvedev Daniil,sr:competitor:16720,Bautista-Agut Roberto,sr:match:10861472,0.494,0.491,0.5,1
sr:competitor:22218,Paire Benoit,sr:competitor:16720,Bautista-Agut Roberto,sr:match:10860056,0.526,0.588,1.0,1
sr:competitor:163504,Medvedev Daniil,sr:competitor:15300,Sela Dudi,sr:match:10859808,0.274,0.466,0.5,0
sr:competitor:22218,Paire Benoit,sr:competitor:38022,Bedene Aljaz,sr:match:10855978,0.469,0.536,0.5,0
sr:competitor:16822,Ramos-Vinolas Albert,sr:competitor:15300,Sela Dudi,sr:match:10851424,0.348,0.601,0.5,1
sr:competitor:57021,Kovalik Jozef,sr:competitor:163504,Medvedev Daniil,sr:match:10851400,0.62,0.643,1.0,1
sr:competitor:38022,Bedene Aljaz,sr:competitor:15983,Klizan Martin,sr:match:10846550,0.517,0.433,0.667,0
sr:competitor:22218,Paire Benoit,sr:competitor:22967,Bhambri Yuki,sr:match:10846706,0.213,0.603,0.5,0
sr:competitor:16087,Dutra Silva Rogerio,sr:competitor:16720,Bautista-Agut Roberto,sr:match:10846826,0.691,0.584,1.0,1
sr:competitor:15300,Sela Dudi,sr:competitor:83211,Chung Hyeon,sr:match:10841356,0.581,0.499,1.0,0
sr:competitor:15387,Cilic Marin,sr:competitor:57021,Kovalik Jozef,sr:match:10841354,0.376,0.376,0.5,1
sr:competitor:16822,Ramos-Vinolas Albert,sr:competitor:15098,Darcis Steve,sr:match:10840912,0.332,0.635,0.5,0
sr:competitor:16087,Dutra Silva Rogerio,sr:competitor:39234,Lajovic Dusan,sr:match:10827868,0.68,0.51,1.0,0
sr:competitor:58877,Ramanathan Ramkumar,sr:competitor:22967,Bhambri Yuki,sr:match:10829562,0.311,0.556,0.0,1
sr:competitor:22218,Paire Benoit,sr:competitor:16248,Kravchuk Konstantin,sr:match:10827860,0.054,0.576,0.5,0
sr:competitor:38022,Bedene Aljaz,sr:competitor:14651,Garcia-Lopez Guillermo,sr:match:10827862,0.455,0.451,0.0,0
sr:competitor:55787,Olivo Renzo,sr:competitor:119248,Ruud Casper,sr:match:10827866,0.755,0.571,0.5,0
sr:competitor:83211,Chung Hyeon,sr:competitor:64580,Coric Borna,sr:match:10829560,0.644,0.475,0.5,0
sr:competitor:57021,Kovalik Jozef,sr:competitor:15858,Elias Gastao,sr:match:10829556,0.299,0.45,0.0,0
sr:competitor:47603,Monteiro Thiago Moura,sr:competitor:163504,Medvedev Daniil,sr:match:10827854,0.599,0.627,0.5,1
sr:competitor:49172,Dzumhur Damir,sr:competitor:15300,Sela Dudi,sr:match:10827858,0.318,0.574,1.0,1
sr:competitor:57021,Kovalik Jozef,sr:competitor:18215,Gunneswaran Prajnesh,sr:match:10827968,0.545,0.641,0.0,0
sr:competitor:83211,Chung Hyeon,sr:competitor:14425,Melzer Jurgen,sr:match:10827888,0.367,0.498,0.5,0
sr:competitor:18215,Gunneswaran Prajnesh,sr:competitor:32466,Moriya Hiroki,sr:match:10826936,0.403,0.408,0.5,0
sr:competitor:57021,Kovalik Jozef,sr:competitor:16911,Skugor Franko,sr:match:10826934,0.267,0.561,0.0,0
sr:competitor:22967,Bhambri Yuki,sr:competitor:44549,Cecchinato Marco,sr:match:10826932,0.814,0.303,0.5,0
sr:competitor:14425,Melzer Jurgen,sr:competitor:36298,Diez Steven,sr:match:10826928,0.526,0.52,0.5,0
sr:competitor:38517,Trungelliti Marco,sr:competitor:54383,Bega Alessandro,sr:match:10826938,0.27,0.549,0.5,0
sr:competitor:83211,Chung Hyeon,sr:competitor:44961,Zekic Miljan,sr:match:10826926,0.316,0.562,0.5,0
sr:competitor:163504,Medvedev Daniil,sr:competitor:15733,Nishikori Kei,sr:match:16652879,0.508,0.52,0.5,1
sr:competitor:15090,Tsonga Jo-Wilfried,sr:competitor:163504,Medvedev Daniil,sr:match:16646611,0.578,0.518,0.0,1
sr:competitor:15829,Chardy Jeremy,sr:competitor:15733,Nishikori Kei,sr:match:16638093,0.536,0.606,0.75,1
sr:competitor:15090,Tsonga Jo-Wilfried,sr:competitor:214182,de Minaur Alex,sr:match:16633229,0.566,0.512,0.5,0
sr:competitor:163504,Medvedev Daniil,sr:competitor:18111,Raonic Milos,sr:match:16629589,0.497,0.491,0.0,0
sr:competitor:23581,Dimitrov Grigor,sr:competitor:15733,Nishikori Kei,sr:match:16623917,0.542,0.536,0.8,1
sr:competitor:15829,Chardy Jeremy,sr:competitor:46390,Uchiyama Yasutaka,sr:match:16627785,0.358,0.522,0.5,0
sr:competitor:48632,Daniel Taro,sr:competitor:15090,Tsonga Jo-Wilfried,sr:match:16629383,0.515,0.56,0.5,1
sr:competitor:87690,Thompson Jordan,sr:competitor:214182,de Minaur Alex,sr:match:16621055,0.542,0.522,0.5,1
sr:competitor:163504,Medvedev Daniil,sr:competitor:15126,Murray Andy,sr:match:16619263,0.296,0.548,0.5,0
sr:competitor:62490,Kyrgios Nick,sr:competitor:15829,Chardy Jeremy,sr:match:16620781,0.494,0.43,0.5,1
sr:competitor:130398,Kecmanovic Miomir,sr:competitor:18111,Raonic Milos,sr:match:16617403,0.567,0.504,0.5,1
sr:competitor:36595,Kudla Denis,sr:competitor:15733,Nishikori Kei,sr:match:16619223,0.574,0.593,1.0,1
sr:competitor:23581,Dimitrov Grigor,sr:competitor:33115,Millman John,sr:match:16618441,0.491,0.467,0.0,0
sr:competitor:46390,Uchiyama Yasutaka,sr:competitor:65382,Edmund Kyle,sr:match:16618439,0.657,0.535,0.5,0
sr:competitor:58369,Bolt Alex,sr:competitor:87690,Thompson Jordan,sr:match:16595141,0.564,0.5,0.5,1
sr:competitor:128552,Popyrin Alexei,sr:competitor:214182,de Minaur Alex,sr:match:16595143,0.583,0.52,0.5,1
sr:competitor:71280,Kokkinakis Thanasi,sr:competitor:15090,Tsonga Jo-Wilfried,sr:match:16602051,0.59,0.518,0.5,1
sr:competitor:62490,Kyrgios Nick,sr:competitor:22900,Harrison Ryan,sr:match:16595149,0.42,0.455,0.0,0
sr:competitor:39711,Duckworth James,sr:competitor:15126,Murray Andy,sr:match:16595145,0.435,0.576,1.0,1
sr:competitor:15829,Chardy Jeremy,sr:competitor:46391,Struff Jan-Lennard,sr:match:16595151,0.491,0.477,0.75,0
sr:competitor:136042,Fritz Taylor,sr:competitor:36595,Kudla Denis,sr:match:16595157,0.472,0.45,0.5,1
sr:competitor:46390,Uchiyama Yasutaka,sr:competitor:185388,Humbert Ugo,sr:match:16602055,0.622,0.565,0.5,0
sr:competitor:33115,Millman John,sr:competitor:36678,Sandgren Tennys,sr:match:16595155,0.464,0.52,0.0,0
sr:competitor:15565,Mayer Leonardo,sr:competitor:130398,Kecmanovic Miomir,sr:match:16602053,0.482,0.576,0.5,1
sr:competitor:38022,Bedene Aljaz,sr:competitor:18111,Raonic Milos,sr:match:16595147,0.56,0.551,1.0,1
sr:competitor:23581,Dimitrov Grigor,sr:competitor:59281,Nishioka Yoshihito,sr:match:16595153,0.473,0.496,0.5,0
sr:competitor:206879,Eubanks Christopher,sr:competitor:185388,Humbert Ugo,sr:match:16595045,0.639,0.557,0.5,1
sr:competitor:64570,Garin Christian,sr:competitor:71280,Kokkinakis Thanasi,sr:match:16595139,0.353,0.486,0.0,1
sr:competitor:80665,Polmans Marc,sr:competitor:46390,Uchiyama Yasutaka,sr:match:16594675,0.507,0.475,0.5,1
sr:competitor:48632,Daniel Taro,sr:competitor:130398,Kecmanovic Miomir,sr:match:16594551,0.523,0.565,0.0,1
sr:competitor:119140,Ellis Blake,sr:competitor:185388,Humbert Ugo,sr:match:16590863,0.838,0.597,0.5,1
sr:competitor:71280,Kokkinakis Thanasi,sr:competitor:16174,Polansky Peter,sr:match:16590871,0.557,0.486,0.5,0
sr:competitor:38408,Klahn Bradley,sr:competitor:206879,Eubanks Christopher,sr:match:16590861,0.386,0.501,0.0,1
sr:competitor:130400,Opelka Reilly,sr:competitor:80665,Polmans Marc,sr:match:16590873,0.362,0.533,0.5,1
sr:competitor:48632,Daniel Taro,sr:competitor:17038,Smith John-Patrick,sr:match:16590865,0.38,0.51,0.5,0
sr:competitor:46390,Uchiyama Yasutaka,sr:competitor:55427,Fratangelo Bjorn,sr:match:16590875,0.548,0.502,0.0,0
sr:competitor:47789,Banes Maverick,sr:competitor:130398,Kecmanovic Miomir,sr:match:16590867,0.674,0.533,0.5,1
sr:competitor:16720,Bautista-Agut Roberto,sr:competitor:14510,Berdych Tomas,sr:match:16648983,0.418,0.502,0.667,0
sr:competitor:44549,Cecchinato Marco,sr:competitor:14510,Berdych Tomas,sr:match:16640273,0.417,0.683,0.5,1
sr:competitor:14882,Djokovic Novak,sr:competitor:16720,Bautista-Agut Roberto,sr:match:16639551,0.481,0.393,0.125,1
sr:competitor:39234,Lajovic Dusan,sr:competitor:44549,Cecchinato Marco,sr:match:16631373,0.512,0.393,0.333,1
sr:competitor:14510,Berdych Tomas,sr:competitor:44553,Herbert Pierre-Hugues,sr:match:16632847,0.562,0.453,1.0,0
sr:competitor:14882,Djokovic Novak,sr:competitor:26204,Basilashvili Nikoloz,sr:match:16632513,0.483,0.327,0.0,0
sr:competitor:14548,Wawrinka Stan,sr:competitor:16720,Bautista-Agut Roberto,sr:match:16631315,0.509,0.472,0.0,1
